401 	 Q0 	 FBIS3-18024          	 0       	 1,922.7993 	 lucene
446 	 Q0 	 FT932-4527           	 22      	 1,122.1931 	 lucene
446 	 Q0 	 FBIS3-44474          	 23      	 1,109.2930 	 lucene
446 	 Q0 	 FT941-11012          	 24      	 1,102.5763 	 lucene
446 	 Q0 	 FT933-12228          	 25      	 1,095.0347 	 lucene
446 	 Q0 	 FBIS4-6735           	 26      	 1,094.4587 	 lucene
446 	 Q0 	 FBIS3-22960          	 27      	 1,086.3104 	 lucene
446 	 Q0 	 FBIS4-49095          	 28      	 1,083.1843 	 lucene
446 	 Q0 	 FBIS3-13102          	 29      	 1,077.9474 	 lucene
446 	 Q0 	 FR940722-1-00030     	 30      	 1,075.4130 	 lucene
446 	 Q0 	 FBIS3-34820          	 31      	 1,058.5013 	 lucene
446 	 Q0 	 FT934-12416          	 32      	 1,057.5988 	 lucene
446 	 Q0 	 FBIS4-2417           	 33      	 1,051.1523 	 lucene
446 	 Q0 	 FBIS3-34047          	 34      	 1,048.1959 	 lucene
446 	 Q0 	 FT921-12057          	 35      	 1,046.7744 	 lucene
446 	 Q0 	 FT921-13393          	 36      	 1,043.0879 	 lucene
446 	 Q0 	 FBIS4-25846          	 37      	 1,030.9873 	 lucene
446 	 Q0 	 FT942-15963          	 38      	 1,025.7107 	 lucene
446 	 Q0 	 LA071590-0042        	 39      	 1,023.3564 	 lucene
446 	 Q0 	 FBIS4-25622          	 40      	 1,016.9083 	 lucene
446 	 Q0 	 FT943-15100          	 41      	 1,014.4565 	 lucene
446 	 Q0 	 FBIS3-39505          	 42      	 1,010.0338 	 lucene
446 	 Q0 	 FBIS4-358            	 43      	 1,008.8909 	 lucene
446 	 Q0 	 FBIS3-13076          	 44      	 1,008.0543 	 lucene
446 	 Q0 	 FBIS3-23248          	 45      	 1,008.0543 	 lucene
446 	 Q0 	 FBIS3-34563          	 46      	 1,006.1176 	 lucene
446 	 Q0 	 FBIS3-42197          	 47      	 1,005.4616 	 lucene
446 	 Q0 	 FBIS4-3139           	 48      	 1,004.6760 	 lucene
446 	 Q0 	 FBIS4-59820          	 49      	 1,003.2784 	 lucene
446 	 Q0 	 FBIS3-41805          	 50      	 1,000.0745 	 lucene
446 	 Q0 	 FBIS4-2989           	 51      	 991.2712 	 lucene
446 	 Q0 	 FBIS3-21279          	 52      	 989.6350 	 lucene
446 	 Q0 	 FBIS4-26307          	 53      	 987.9407 	 lucene
446 	 Q0 	 FBIS4-24970          	 54      	 987.1528 	 lucene
446 	 Q0 	 FBIS4-3527           	 55      	 986.2422 	 lucene
446 	 Q0 	 LA013190-0141        	 56      	 984.5796 	 lucene
446 	 Q0 	 LA070989-0198        	 57      	 983.1122 	 lucene
446 	 Q0 	 FT931-4450           	 58      	 980.7742 	 lucene
446 	 Q0 	 FBIS4-49310          	 59      	 980.6166 	 lucene
446 	 Q0 	 FBIS3-34865          	 60      	 974.1102 	 lucene
446 	 Q0 	 FBIS4-29776          	 61      	 973.6475 	 lucene
446 	 Q0 	 FBIS4-2835           	 62      	 972.3589 	 lucene
446 	 Q0 	 FT922-7677           	 63      	 972.0802 	 lucene
446 	 Q0 	 FBIS4-33773          	 64      	 968.9030 	 lucene
446 	 Q0 	 FBIS3-7517           	 65      	 967.7349 	 lucene
446 	 Q0 	 FT932-15203          	 66      	 965.5605 	 lucene
446 	 Q0 	 FBIS3-25997          	 67      	 965.2418 	 lucene
446 	 Q0 	 FBIS4-68203          	 68      	 960.2234 	 lucene
446 	 Q0 	 FBIS4-53137          	 69      	 960.2234 	 lucene
446 	 Q0 	 FBIS4-52935          	 70      	 960.2234 	 lucene
446 	 Q0 	 FBIS4-21711          	 71      	 959.4213 	 lucene
446 	 Q0 	 FBIS3-1965           	 72      	 959.3965 	 lucene
446 	 Q0 	 FT932-13488          	 73      	 958.7363 	 lucene
446 	 Q0 	 LA121890-0091        	 74      	 957.2405 	 lucene
446 	 Q0 	 FT941-17346          	 75      	 956.3686 	 lucene
446 	 Q0 	 LA121189-0043        	 76      	 952.2466 	 lucene
446 	 Q0 	 FBIS4-18764          	 77      	 950.1381 	 lucene
446 	 Q0 	 FT924-8057           	 78      	 948.9484 	 lucene
446 	 Q0 	 FT922-6665           	 79      	 948.9299 	 lucene
446 	 Q0 	 FT933-15380          	 80      	 946.4854 	 lucene
446 	 Q0 	 FT931-16664          	 81      	 946.2791 	 lucene
446 	 Q0 	 FBIS3-52822          	 82      	 945.7372 	 lucene
446 	 Q0 	 FT924-11146          	 83      	 941.9354 	 lucene
446 	 Q0 	 FT943-6049           	 84      	 941.2502 	 lucene
446 	 Q0 	 FT932-13257          	 85      	 941.1643 	 lucene
446 	 Q0 	 LA042789-0034        	 86      	 940.0876 	 lucene
446 	 Q0 	 LA041390-0080        	 87      	 938.6128 	 lucene
446 	 Q0 	 FBIS4-66265          	 88      	 938.3798 	 lucene
446 	 Q0 	 FT921-5151           	 89      	 937.4943 	 lucene
446 	 Q0 	 FBIS3-18468          	 90      	 936.8619 	 lucene
446 	 Q0 	 FBIS3-23188          	 91      	 936.8619 	 lucene
446 	 Q0 	 FT944-13883          	 92      	 936.4405 	 lucene
446 	 Q0 	 FBIS4-3625           	 93      	 932.5009 	 lucene
446 	 Q0 	 FBIS4-51419          	 94      	 932.1742 	 lucene
446 	 Q0 	 FT942-2908           	 95      	 931.9633 	 lucene
446 	 Q0 	 FBIS3-10633          	 96      	 928.0898 	 lucene
446 	 Q0 	 FBIS3-23219          	 97      	 928.0898 	 lucene
446 	 Q0 	 FT933-15385          	 98      	 927.8313 	 lucene
446 	 Q0 	 FBIS4-21831          	 99      	 925.4648 	 lucene
446 	 Q0 	 FBIS4-25341          	 100     	 925.1526 	 lucene
446 	 Q0 	 FT921-13642          	 101     	 925.1344 	 lucene
446 	 Q0 	 FBIS4-50712          	 102     	 922.9376 	 lucene
446 	 Q0 	 FT933-6991           	 103     	 921.5947 	 lucene
446 	 Q0 	 FBIS4-28846          	 104     	 920.4964 	 lucene
446 	 Q0 	 FT941-3863           	 105     	 919.7030 	 lucene
446 	 Q0 	 LA080289-0004        	 106     	 917.9809 	 lucene
446 	 Q0 	 FT924-9868           	 107     	 917.4816 	 lucene
446 	 Q0 	 FBIS4-50724          	 108     	 917.3879 	 lucene
446 	 Q0 	 FBIS4-50610          	 109     	 917.3879 	 lucene
446 	 Q0 	 FR940318-2-00093     	 110     	 917.1677 	 lucene
446 	 Q0 	 FBIS4-28131          	 111     	 916.1185 	 lucene
446 	 Q0 	 FT931-5364           	 112     	 915.0742 	 lucene
446 	 Q0 	 LA122490-0039        	 113     	 913.6852 	 lucene
446 	 Q0 	 FBIS4-49602          	 114     	 913.5386 	 lucene
446 	 Q0 	 LA030989-0104        	 115     	 913.0015 	 lucene
446 	 Q0 	 FT944-10295          	 116     	 912.9230 	 lucene
446 	 Q0 	 FBIS3-17300          	 117     	 908.0983 	 lucene
446 	 Q0 	 FR941110-0-00103     	 118     	 904.4643 	 lucene
446 	 Q0 	 FBIS4-12501          	 119     	 900.5792 	 lucene
446 	 Q0 	 LA070989-0053        	 120     	 899.9791 	 lucene
446 	 Q0 	 FBIS3-35253          	 121     	 899.7476 	 lucene
446 	 Q0 	 FT941-7642           	 122     	 899.7476 	 lucene
446 	 Q0 	 FBIS3-6458           	 123     	 899.1566 	 lucene
446 	 Q0 	 FBIS3-43657          	 124     	 899.1506 	 lucene
446 	 Q0 	 FBIS4-2555           	 125     	 898.3608 	 lucene
446 	 Q0 	 FBIS4-52460          	 126     	 896.4448 	 lucene
446 	 Q0 	 FBIS4-57324          	 127     	 895.7433 	 lucene
446 	 Q0 	 FBIS4-4273           	 128     	 894.1415 	 lucene
446 	 Q0 	 FBIS4-36300          	 129     	 894.0027 	 lucene
446 	 Q0 	 LA012289-0052        	 130     	 893.8979 	 lucene
446 	 Q0 	 FBIS3-43349          	 131     	 893.5851 	 lucene
446 	 Q0 	 FBIS3-34360          	 132     	 893.5537 	 lucene
446 	 Q0 	 FT941-4019           	 133     	 892.4965 	 lucene
446 	 Q0 	 FBIS3-33028          	 134     	 891.5865 	 lucene
446 	 Q0 	 LA082990-0019        	 135     	 891.4207 	 lucene
446 	 Q0 	 FT923-8432           	 136     	 890.0566 	 lucene
446 	 Q0 	 FBIS4-2836           	 137     	 889.2845 	 lucene
446 	 Q0 	 FBIS4-25624          	 138     	 889.1173 	 lucene
446 	 Q0 	 FT924-7498           	 139     	 888.2706 	 lucene
446 	 Q0 	 FBIS3-53667          	 140     	 887.4076 	 lucene
446 	 Q0 	 LA070589-0022        	 141     	 886.1797 	 lucene
446 	 Q0 	 FBIS4-2735           	 142     	 882.3440 	 lucene
446 	 Q0 	 LA101989-0008        	 143     	 881.8766 	 lucene
446 	 Q0 	 FBIS4-50026          	 144     	 881.7150 	 lucene
446 	 Q0 	 FBIS4-9832           	 145     	 881.1858 	 lucene
446 	 Q0 	 FBIS3-6975           	 146     	 879.1696 	 lucene
446 	 Q0 	 FT932-11353          	 147     	 878.0634 	 lucene
446 	 Q0 	 FT933-2713           	 148     	 877.5945 	 lucene
446 	 Q0 	 FT943-5416           	 149     	 877.4619 	 lucene
446 	 Q0 	 FBIS3-7434           	 150     	 877.2236 	 lucene
446 	 Q0 	 FT933-8310           	 151     	 876.1236 	 lucene
446 	 Q0 	 FBIS4-12912          	 152     	 874.1564 	 lucene
446 	 Q0 	 FT933-248            	 153     	 873.1055 	 lucene
446 	 Q0 	 FT942-16044          	 154     	 872.7867 	 lucene
446 	 Q0 	 FBIS4-10267          	 155     	 872.6719 	 lucene
446 	 Q0 	 LA073190-0122        	 156     	 872.0441 	 lucene
446 	 Q0 	 FBIS4-34663          	 157     	 871.9923 	 lucene
446 	 Q0 	 FT933-8454           	 158     	 871.2810 	 lucene
446 	 Q0 	 FT923-4657           	 159     	 871.0055 	 lucene
446 	 Q0 	 FBIS3-34009          	 160     	 870.8721 	 lucene
446 	 Q0 	 FT933-3290           	 161     	 870.6667 	 lucene
446 	 Q0 	 LA041590-0162        	 162     	 870.5221 	 lucene
446 	 Q0 	 FBIS3-35345          	 163     	 869.0779 	 lucene
446 	 Q0 	 FBIS3-22958          	 164     	 868.9548 	 lucene
446 	 Q0 	 FBIS4-18507          	 165     	 868.3243 	 lucene
446 	 Q0 	 FBIS3-27136          	 166     	 867.8735 	 lucene
446 	 Q0 	 FT924-4027           	 167     	 867.1450 	 lucene
446 	 Q0 	 FT924-11953          	 168     	 866.5200 	 lucene
446 	 Q0 	 LA092289-0068        	 169     	 865.8999 	 lucene
446 	 Q0 	 FBIS3-25227          	 170     	 865.0532 	 lucene
446 	 Q0 	 FR940216-1-00022     	 171     	 864.8467 	 lucene
446 	 Q0 	 FT934-12157          	 172     	 864.7633 	 lucene
446 	 Q0 	 FBIS3-34175          	 173     	 864.2934 	 lucene
446 	 Q0 	 FBIS3-42223          	 174     	 864.2934 	 lucene
446 	 Q0 	 FBIS4-870            	 175     	 863.7007 	 lucene
446 	 Q0 	 LA042090-0129        	 176     	 863.4988 	 lucene
446 	 Q0 	 LA041590-0176        	 177     	 862.5991 	 lucene
446 	 Q0 	 FBIS4-5466           	 178     	 862.4156 	 lucene
446 	 Q0 	 FBIS4-67402          	 179     	 862.4156 	 lucene
446 	 Q0 	 FT944-12108          	 180     	 862.1178 	 lucene
446 	 Q0 	 FBIS3-34456          	 181     	 861.6406 	 lucene
446 	 Q0 	 FT944-14159          	 182     	 860.9279 	 lucene
446 	 Q0 	 FT922-1912           	 183     	 860.6353 	 lucene
446 	 Q0 	 FT944-9886           	 184     	 860.0529 	 lucene
446 	 Q0 	 FT941-6208           	 185     	 859.0862 	 lucene
446 	 Q0 	 LA120390-0114        	 186     	 858.6937 	 lucene
446 	 Q0 	 FBIS4-2057           	 187     	 857.8866 	 lucene
446 	 Q0 	 FT931-6689           	 188     	 857.8209 	 lucene
446 	 Q0 	 LA021090-0066        	 189     	 856.9530 	 lucene
446 	 Q0 	 FBIS4-67409          	 190     	 856.5898 	 lucene
446 	 Q0 	 FBIS4-2979           	 191     	 855.7731 	 lucene
446 	 Q0 	 LA031989-0102        	 192     	 855.4934 	 lucene
446 	 Q0 	 FT921-6226           	 193     	 854.9340 	 lucene
446 	 Q0 	 FBIS4-12318          	 194     	 854.5634 	 lucene
446 	 Q0 	 FBIS3-32629          	 195     	 853.8451 	 lucene
446 	 Q0 	 FT942-7353           	 196     	 853.5500 	 lucene
446 	 Q0 	 LA032489-0175        	 197     	 853.1025 	 lucene
446 	 Q0 	 FT921-16131          	 198     	 852.5767 	 lucene
446 	 Q0 	 FT943-7189           	 199     	 852.5294 	 lucene
446 	 Q0 	 FBIS3-1185           	 200     	 850.6485 	 lucene
446 	 Q0 	 FBIS3-60086          	 201     	 850.1673 	 lucene
446 	 Q0 	 FBIS3-470            	 202     	 849.3513 	 lucene
446 	 Q0 	 FT933-2521           	 203     	 848.3780 	 lucene
446 	 Q0 	 FT924-6707           	 204     	 847.9974 	 lucene
446 	 Q0 	 FT923-10565          	 205     	 847.6924 	 lucene
446 	 Q0 	 LA102489-0095        	 206     	 847.0816 	 lucene
446 	 Q0 	 FT931-1884           	 207     	 847.0814 	 lucene
446 	 Q0 	 FR940118-1-00026     	 208     	 846.8689 	 lucene
446 	 Q0 	 FT933-7246           	 209     	 845.9288 	 lucene
446 	 Q0 	 FT931-16476          	 210     	 845.4571 	 lucene
446 	 Q0 	 LA032589-0089        	 211     	 845.2535 	 lucene
446 	 Q0 	 FT944-2519           	 212     	 842.6902 	 lucene
446 	 Q0 	 FT944-2622           	 213     	 842.6902 	 lucene
446 	 Q0 	 FBIS3-48383          	 214     	 842.0168 	 lucene
446 	 Q0 	 FBIS3-45919          	 215     	 841.5512 	 lucene
446 	 Q0 	 FT924-12197          	 216     	 841.4388 	 lucene
446 	 Q0 	 FBIS3-11431          	 217     	 841.4169 	 lucene
446 	 Q0 	 FT921-1436           	 218     	 840.2101 	 lucene
446 	 Q0 	 LA042189-0064        	 219     	 840.0762 	 lucene
446 	 Q0 	 LA010789-0100        	 220     	 840.0743 	 lucene
446 	 Q0 	 LA092189-0125        	 221     	 840.0178 	 lucene
446 	 Q0 	 FT923-7885           	 222     	 839.9031 	 lucene
446 	 Q0 	 FBIS4-11643          	 223     	 839.4473 	 lucene
446 	 Q0 	 FT924-1694           	 224     	 838.5363 	 lucene
446 	 Q0 	 FBIS4-24891          	 225     	 838.1237 	 lucene
446 	 Q0 	 FBIS4-50511          	 226     	 836.9697 	 lucene
446 	 Q0 	 FT941-16196          	 227     	 836.7666 	 lucene
446 	 Q0 	 FBIS3-33809          	 228     	 836.3656 	 lucene
446 	 Q0 	 FT933-2327           	 229     	 836.2622 	 lucene
446 	 Q0 	 FBIS4-12656          	 230     	 835.3942 	 lucene
446 	 Q0 	 FBIS4-2294           	 231     	 835.2849 	 lucene
446 	 Q0 	 FT924-11501          	 232     	 834.9998 	 lucene
446 	 Q0 	 FT922-6038           	 233     	 834.0040 	 lucene
446 	 Q0 	 FT922-12716          	 234     	 833.8052 	 lucene
446 	 Q0 	 FT933-8133           	 235     	 833.1389 	 lucene
446 	 Q0 	 FT933-8322           	 236     	 833.1389 	 lucene
446 	 Q0 	 FBIS3-4231           	 237     	 832.5740 	 lucene
446 	 Q0 	 LA060690-0151        	 238     	 832.1689 	 lucene
446 	 Q0 	 FT932-12116          	 239     	 831.8745 	 lucene
446 	 Q0 	 FBIS3-14284          	 240     	 830.2485 	 lucene
446 	 Q0 	 FT932-15921          	 241     	 830.0707 	 lucene
446 	 Q0 	 FT932-8017           	 242     	 829.9103 	 lucene
446 	 Q0 	 FBIS3-52555          	 243     	 828.9062 	 lucene
446 	 Q0 	 FT924-6457           	 244     	 828.1445 	 lucene
446 	 Q0 	 FT922-6591           	 245     	 827.7594 	 lucene
446 	 Q0 	 FBIS3-14083          	 246     	 827.1877 	 lucene
446 	 Q0 	 FT923-5743           	 247     	 826.0018 	 lucene
446 	 Q0 	 LA071989-0063        	 248     	 824.7742 	 lucene
446 	 Q0 	 FBIS3-34974          	 249     	 824.0170 	 lucene
446 	 Q0 	 FBIS4-50489          	 250     	 823.6200 	 lucene
446 	 Q0 	 FT911-127            	 251     	 823.4669 	 lucene
446 	 Q0 	 FT942-16018          	 252     	 822.1453 	 lucene
446 	 Q0 	 LA010190-0071        	 253     	 822.0891 	 lucene
446 	 Q0 	 FBIS4-22057          	 254     	 821.1212 	 lucene
446 	 Q0 	 FBIS4-10637          	 255     	 821.1212 	 lucene
446 	 Q0 	 FBIS4-53933          	 256     	 821.0607 	 lucene
446 	 Q0 	 LA072989-0117        	 257     	 820.8202 	 lucene
446 	 Q0 	 FT931-10137          	 258     	 820.5771 	 lucene
446 	 Q0 	 FBIS3-35170          	 259     	 820.5701 	 lucene
446 	 Q0 	 FBIS4-19385          	 260     	 820.2872 	 lucene
446 	 Q0 	 FBIS4-10445          	 261     	 819.1367 	 lucene
446 	 Q0 	 LA042290-0083        	 262     	 818.7424 	 lucene
446 	 Q0 	 FBIS4-511            	 263     	 818.6976 	 lucene
446 	 Q0 	 FBIS3-7258           	 264     	 818.5653 	 lucene
446 	 Q0 	 LA020190-0163        	 265     	 818.4022 	 lucene
446 	 Q0 	 FR941110-0-00047     	 266     	 818.3604 	 lucene
446 	 Q0 	 FBIS3-12437          	 267     	 818.3180 	 lucene
446 	 Q0 	 FBIS4-21821          	 268     	 818.1719 	 lucene
446 	 Q0 	 FBIS4-18357          	 269     	 818.1719 	 lucene
446 	 Q0 	 FBIS4-37152          	 270     	 817.7401 	 lucene
446 	 Q0 	 FBIS4-46775          	 271     	 817.4662 	 lucene
446 	 Q0 	 FBIS3-25118          	 272     	 817.4207 	 lucene
446 	 Q0 	 FT934-3970           	 273     	 816.9226 	 lucene
446 	 Q0 	 FBIS4-57241          	 274     	 816.1918 	 lucene
446 	 Q0 	 FT924-3610           	 275     	 814.7104 	 lucene
446 	 Q0 	 LA121690-0056        	 276     	 814.1257 	 lucene
446 	 Q0 	 FBIS4-42587          	 277     	 814.0690 	 lucene
446 	 Q0 	 LA051490-0066        	 278     	 813.9411 	 lucene
446 	 Q0 	 LA020490-0080        	 279     	 813.4415 	 lucene
446 	 Q0 	 FBIS4-7299           	 280     	 813.2143 	 lucene
446 	 Q0 	 FT931-4997           	 281     	 812.9608 	 lucene
446 	 Q0 	 FBIS4-33847          	 282     	 812.3822 	 lucene
446 	 Q0 	 FBIS4-21957          	 283     	 812.2850 	 lucene
446 	 Q0 	 FBIS4-18368          	 284     	 812.2850 	 lucene
446 	 Q0 	 FBIS4-1835           	 285     	 811.3788 	 lucene
446 	 Q0 	 FT931-332            	 286     	 811.1331 	 lucene
446 	 Q0 	 LA072389-0042        	 287     	 810.7831 	 lucene
446 	 Q0 	 FR940429-0-00134     	 288     	 810.3559 	 lucene
446 	 Q0 	 FBIS3-43249          	 289     	 810.3234 	 lucene
446 	 Q0 	 FT943-13709          	 290     	 809.6729 	 lucene
446 	 Q0 	 FT943-9500           	 291     	 809.6614 	 lucene
446 	 Q0 	 FBIS4-10035          	 292     	 809.6243 	 lucene
446 	 Q0 	 FT941-8564           	 293     	 809.4805 	 lucene
446 	 Q0 	 FBIS3-3962           	 294     	 809.4719 	 lucene
446 	 Q0 	 FT941-1032           	 295     	 808.6520 	 lucene
446 	 Q0 	 FT944-6721           	 296     	 807.9166 	 lucene
446 	 Q0 	 FT924-6537           	 297     	 807.8519 	 lucene
446 	 Q0 	 FBIS4-51630          	 298     	 807.7635 	 lucene
446 	 Q0 	 FBIS4-51813          	 299     	 807.7635 	 lucene
446 	 Q0 	 FBIS3-23008          	 300     	 806.2061 	 lucene
446 	 Q0 	 FR940111-2-00056     	 301     	 806.0403 	 lucene
446 	 Q0 	 FBIS3-51067          	 302     	 805.7395 	 lucene
446 	 Q0 	 FR941110-0-00100     	 303     	 805.3120 	 lucene
446 	 Q0 	 FBIS4-35429          	 304     	 805.2020 	 lucene
446 	 Q0 	 LA011190-0148        	 305     	 804.9777 	 lucene
446 	 Q0 	 FBIS4-17952          	 306     	 804.4880 	 lucene
446 	 Q0 	 FT941-3549           	 307     	 804.4880 	 lucene
446 	 Q0 	 FBIS4-2295           	 308     	 803.6233 	 lucene
446 	 Q0 	 FR941110-0-00143     	 309     	 803.4308 	 lucene
446 	 Q0 	 LA062289-0139        	 310     	 803.3400 	 lucene
446 	 Q0 	 FBIS3-1479           	 311     	 803.3177 	 lucene
446 	 Q0 	 FBIS3-1390           	 312     	 803.2181 	 lucene
446 	 Q0 	 FBIS4-9875           	 313     	 802.7229 	 lucene
446 	 Q0 	 FBIS3-47517          	 314     	 802.4857 	 lucene
446 	 Q0 	 LA102089-0186        	 315     	 802.4217 	 lucene
446 	 Q0 	 FBIS4-68175          	 316     	 802.3452 	 lucene
446 	 Q0 	 FBIS4-59713          	 317     	 802.3452 	 lucene
446 	 Q0 	 FBIS3-23095          	 318     	 801.9210 	 lucene
446 	 Q0 	 FBIS3-12676          	 319     	 801.9210 	 lucene
446 	 Q0 	 FBIS3-23147          	 320     	 801.6660 	 lucene
446 	 Q0 	 LA041290-0221        	 321     	 801.6315 	 lucene
446 	 Q0 	 LA111989-0022        	 322     	 798.7796 	 lucene
446 	 Q0 	 FBIS4-48626          	 323     	 798.4694 	 lucene
446 	 Q0 	 FBIS3-7422           	 324     	 797.6638 	 lucene
446 	 Q0 	 LA112190-0151        	 325     	 797.6638 	 lucene
446 	 Q0 	 FBIS4-60695          	 326     	 797.5366 	 lucene
446 	 Q0 	 FT943-5117           	 327     	 796.2278 	 lucene
446 	 Q0 	 FT942-1249           	 328     	 795.7672 	 lucene
446 	 Q0 	 LA031590-0235        	 329     	 795.6587 	 lucene
446 	 Q0 	 FT944-18914          	 330     	 795.5341 	 lucene
446 	 Q0 	 LA051089-0003        	 331     	 795.0972 	 lucene
446 	 Q0 	 FBIS4-21828          	 332     	 794.9042 	 lucene
446 	 Q0 	 FT923-5711           	 333     	 794.6697 	 lucene
446 	 Q0 	 FT924-14658          	 334     	 794.5795 	 lucene
446 	 Q0 	 FT911-2050           	 335     	 793.8871 	 lucene
446 	 Q0 	 FT921-3793           	 336     	 793.5805 	 lucene
446 	 Q0 	 LA032690-0022        	 337     	 793.5231 	 lucene
446 	 Q0 	 FT922-6254           	 338     	 793.3519 	 lucene
446 	 Q0 	 FBIS3-34361          	 339     	 792.1034 	 lucene
446 	 Q0 	 FBIS3-42278          	 340     	 792.1034 	 lucene
446 	 Q0 	 FBIS4-262            	 341     	 791.9557 	 lucene
446 	 Q0 	 FT943-2671           	 342     	 791.6382 	 lucene
446 	 Q0 	 FT932-3634           	 343     	 791.0201 	 lucene
446 	 Q0 	 FBIS4-66770          	 344     	 790.8776 	 lucene
446 	 Q0 	 LA030390-0093        	 345     	 790.6675 	 lucene
446 	 Q0 	 FBIS4-35430          	 346     	 790.4327 	 lucene
446 	 Q0 	 FT944-9037           	 347     	 790.1215 	 lucene
446 	 Q0 	 FBIS4-25657          	 348     	 789.2655 	 lucene
446 	 Q0 	 FBIS4-49755          	 349     	 788.9204 	 lucene
446 	 Q0 	 FT934-4124           	 350     	 788.2466 	 lucene
446 	 Q0 	 LA112590-0019        	 351     	 787.9397 	 lucene
446 	 Q0 	 FBIS4-60520          	 352     	 787.3024 	 lucene
446 	 Q0 	 LA040490-0008        	 353     	 787.1432 	 lucene
446 	 Q0 	 FBIS3-17514          	 354     	 786.5508 	 lucene
446 	 Q0 	 LA052690-0110        	 355     	 784.9795 	 lucene
446 	 Q0 	 FBIS4-58433          	 356     	 783.9016 	 lucene
446 	 Q0 	 LA032390-0144        	 357     	 782.7358 	 lucene
446 	 Q0 	 LA022690-0113        	 358     	 781.3497 	 lucene
446 	 Q0 	 FBIS4-21826          	 359     	 781.3497 	 lucene
446 	 Q0 	 FT921-15346          	 360     	 781.3183 	 lucene
446 	 Q0 	 FT931-9232           	 361     	 780.6772 	 lucene
446 	 Q0 	 FT923-7572           	 362     	 780.6772 	 lucene
446 	 Q0 	 FBIS4-62028          	 363     	 779.7297 	 lucene
446 	 Q0 	 FBIS3-33510          	 364     	 779.3250 	 lucene
446 	 Q0 	 LA081890-0137        	 365     	 779.0671 	 lucene
446 	 Q0 	 FR940811-2-00102     	 366     	 778.7914 	 lucene
446 	 Q0 	 FBIS4-25032          	 367     	 778.2872 	 lucene
446 	 Q0 	 LA080390-0022        	 368     	 778.2594 	 lucene
446 	 Q0 	 FT942-1993           	 369     	 777.9952 	 lucene
446 	 Q0 	 LA072990-0075        	 370     	 777.5021 	 lucene
446 	 Q0 	 FBIS4-10915          	 371     	 777.4356 	 lucene
446 	 Q0 	 FR940324-2-00084     	 372     	 777.3167 	 lucene
446 	 Q0 	 FBIS4-2205           	 373     	 775.8944 	 lucene
446 	 Q0 	 LA122189-0221        	 374     	 775.7278 	 lucene
446 	 Q0 	 FBIS4-12759          	 375     	 775.6734 	 lucene
446 	 Q0 	 LA020989-0110        	 376     	 774.9180 	 lucene
446 	 Q0 	 FR940512-1-00011     	 377     	 774.7381 	 lucene
446 	 Q0 	 FBIS3-60900          	 378     	 774.7091 	 lucene
446 	 Q0 	 FT934-15687          	 379     	 774.1379 	 lucene
446 	 Q0 	 FT923-14708          	 380     	 773.8055 	 lucene
446 	 Q0 	 FR941006-1-00132     	 381     	 773.4283 	 lucene
446 	 Q0 	 LA071590-0096        	 382     	 772.9868 	 lucene
446 	 Q0 	 LA082989-0038        	 383     	 772.1838 	 lucene
446 	 Q0 	 FT944-301            	 384     	 772.1838 	 lucene
446 	 Q0 	 FBIS4-29736          	 385     	 771.6934 	 lucene
446 	 Q0 	 FBIS3-471            	 386     	 771.4132 	 lucene
446 	 Q0 	 LA072990-0070        	 387     	 770.9819 	 lucene
446 	 Q0 	 FT933-11849          	 388     	 770.9819 	 lucene
446 	 Q0 	 LA030589-0045        	 389     	 770.6830 	 lucene
446 	 Q0 	 LA052689-0098        	 390     	 770.5500 	 lucene
446 	 Q0 	 FT911-286            	 391     	 770.5214 	 lucene
446 	 Q0 	 FBIS4-66626          	 392     	 770.4709 	 lucene
446 	 Q0 	 LA060490-0049        	 393     	 770.0925 	 lucene
446 	 Q0 	 FT923-8408           	 394     	 769.7016 	 lucene
446 	 Q0 	 LA092689-0078        	 395     	 769.6064 	 lucene
446 	 Q0 	 FBIS4-62477          	 396     	 769.0069 	 lucene
446 	 Q0 	 FT942-3936           	 397     	 768.0396 	 lucene
446 	 Q0 	 FBIS3-60947          	 398     	 767.7504 	 lucene
446 	 Q0 	 FBIS3-52543          	 399     	 767.7504 	 lucene
446 	 Q0 	 LA100490-0213        	 400     	 767.5315 	 lucene
446 	 Q0 	 FT932-679            	 401     	 767.2379 	 lucene
446 	 Q0 	 FT943-44             	 402     	 767.0016 	 lucene
446 	 Q0 	 FBIS3-33811          	 403     	 766.7286 	 lucene
446 	 Q0 	 FT924-2938           	 404     	 766.7286 	 lucene
446 	 Q0 	 FBIS3-42237          	 405     	 766.7286 	 lucene
446 	 Q0 	 LA032789-0098        	 406     	 766.2405 	 lucene
446 	 Q0 	 FT934-10440          	 407     	 766.2405 	 lucene
446 	 Q0 	 LA090789-0141        	 408     	 765.6428 	 lucene
446 	 Q0 	 FBIS3-26376          	 409     	 765.6428 	 lucene
446 	 Q0 	 FBIS3-51066          	 410     	 765.5123 	 lucene
446 	 Q0 	 FT934-2645           	 411     	 765.4960 	 lucene
446 	 Q0 	 FBIS4-3874           	 412     	 765.2469 	 lucene
446 	 Q0 	 FBIS4-45447          	 413     	 764.8940 	 lucene
446 	 Q0 	 FT934-4798           	 414     	 764.8831 	 lucene
446 	 Q0 	 LA050789-0078        	 415     	 764.7924 	 lucene
446 	 Q0 	 FBIS4-48337          	 416     	 764.5996 	 lucene
